Date,KO,PEP
2013-04-18,28.484317779541016,56.15192413330078
2013-04-19,28.86321258544922,57.20238494873047
2013-04-22,28.9038143157959,57.62395095825195
2013-04-23,28.890289306640625,58.1215705871582
2013-04-24,28.518157958984375,56.90523147583008
2013-04-25,28.653470993041992,57.23696517944336
2013-04-26,28.484317779541016,57.02269744873047
2013-04-29,28.57904052734375,57.119468688964844
2013-04-30,28.639936447143555,56.99507522583008
2013-05-01,28.55874252319336,56.815372467041016
2013-05-02,28.389604568481445,57.0572624206543
2013-05-03,28.57904052734375,57.24384689331055
2013-05-06,28.470794677734375,57.01580047607422
2013-05-07,28.890289306640625,57.5963249206543
2013-05-08,28.727901458740234,57.53411865234375
2013-05-09,28.497861862182617,57.25767517089844
2013-05-10,28.518157958984375,57.36134719848633
2013-05-13,28.54521942138672,57.382102966308594
2013-05-14,28.76848793029785,57.70691680908203
2013-05-15,29.039127349853516,58.22524642944336
2013-05-16,29.154150009155273,57.87276840209961
2013-05-17,29.072946548461914,57.91422653198242
2013-05-20,28.67377281188965,57.078006744384766
2013-05-21,28.646703720092773,57.10563278198242
2013-05-22,28.585811614990234,57.34062576293945
2013-05-23,28.369304656982422,56.75318908691406
2013-05-24,28.57904052734375,57.07111358642578
2013-05-28,28.788787841796875,56.96744155883789
2013-05-29,28.010711669921875,56.062095642089844
2013-05-30,27.58446502685547,56.13119125366211
2013-05-31,27.05672836303711,55.820194244384766
2013-06-03,27.61152458190918,56.255584716796875
2013-06-04,28.024248123168945,56.414546966552734
2013-06-05,27.503278732299805,56.51057815551758
2013-06-06,27.598003387451172,56.830718994140625
2013-06-07,28.017480850219727,57.42225646972656
2013-06-10,27.86187171936035,57.658878326416016
2013-06-11,27.598003387451172,57.43621063232422
2013-06-12,27.516250610351562,57.14387512207031
2013-06-13,27.529876708984375,57.053436279296875
2013-06-14,27.482175827026367,57.15782165527344
2013-06-17,27.71380043029785,57.45012664794922
2013-06-18,27.884132385253906,57.46403884887695
2013-06-19,27.529876708984375,56.29484939575195
2013-06-20,26.657855987548828,54.916866302490234
2013-06-21,27.087047576904297,55.76591491699219
2013-06-24,26.93035316467285,55.76591491699219
2013-06-25,27.059799194335938,55.70329284667969
2013-06-26,27.47536849975586,56.58018493652344
2013-06-27,27.427682876586914,56.88638687133789
2013-06-28,27.325477600097656,56.92119216918945
2013-07-01,27.56393051147461,57.09519577026367
2013-07-02,27.50261116027832,56.84464645385742
2013-07-03,27.584367752075195,56.1834716796875
2013-07-05,27.604806900024414,56.23221969604492
2013-07-08,27.618432998657227,56.914215087890625
2013-07-09,27.816001892089844,57.60319900512695
2013-07-10,27.71380043029785,57.756324768066406
2013-07-11,27.95225715637207,58.842002868652344
2013-07-12,27.95225715637207,58.68191146850586
2013-07-15,27.938627243041992,58.960304260253906
2013-07-16,27.407238006591797,58.473140716552734
2013-07-17,27.82281494140625,59.32219696044922
2013-07-18,27.8023738861084,60.407859802246094
2013-07-19,27.993131637573242,60.13642883300781
2013-07-22,27.82281494140625,60.12950134277344
2013-07-23,27.904565811157227,59.99031066894531
2013-07-24,27.83643913269043,59.60057067871094
2013-07-25,27.82281494140625,59.53794479370117
2013-07-26,27.686561584472656,59.370887756347656
2013-07-29,27.441303253173828,59.32915496826172
2013-07-30,27.468557357788086,59.23170852661133
2013-07-31,27.305055618286133,58.139095306396484
2013-08-01,27.63886833190918,58.59840774536133
2013-08-02,27.400432586669922,58.661041259765625
2013-08-05,27.4481258392334,58.793270111083984
2013-08-06,27.50261116027832,59.18998718261719
2013-08-07,27.35273551940918,58.98815155029297
2013-08-08,27.386804580688477,58.932464599609375
2013-08-09,27.359561920166016,58.69584655761719
