Date,position,pnl,trade,pnl_tc
2013-10-18,-0.01506253511683345,-0.003503939271482013,0.0014834822047550978,-0.0035054227536867677
2013-10-21,-0.012981824505035825,-0.002278558466003226,0.0020807106117976242,-0.0022806391766150235
2013-10-22,-0.011842455165630511,-1.901998724927507e-05,0.001139369339405314,-2.0159356588680385e-05
2013-10-23,-0.010816074377876416,-0.0020386298121606783,0.001026380787754095,-0.0020396561929484323
2013-10-24,-0.010565360420118842,0.004030982038166995,0.00025071395775757427,0.004030731324209238
2013-10-25,-0.01032108574241073,-0.0010866960839724933,0.00024427467770811104,-0.0010869403586502013
2013-10-28,-0.010080042388463963,-0.0025602152342644063,0.00024104335394676754,-0.0025604562776183532
2013-10-29,-0.009962826146788013,0.0003350375160292478,0.00011721624167594993,0.0003349202997875719
2013-10-30,-0.010482993695506341,0.0015858309336872773,0.0005201675487183279,0.001585310766138559
2013-10-31,-0.011517300051648369,0.0015250564324287876,0.0010343063561420278,0.0015240221260726455
2013-11-01,-0.012958781449559758,0.0015678150632618979,0.0014414813979113893,0.0015663735818639865
2013-11-04,0.0,0.0012414275083771963,0.012958781449559758,0.0012284687269276365
2013-11-05,0.0,-0.0,0.0,-0.0
2013-11-06,-0.017797553732669422,0.0,0.017797553732669422,-1.7797553732669424e-05
2013-11-07,0.0,0.0016645079092397655,0.017797553732669422,0.001646710355507096
2013-11-08,0.0,0.0,0.0,0.0
2013-11-11,0.0,-0.0,0.0,-0.0
2013-11-12,0.0,-0.0,0.0,-0.0
2013-11-13,0.0,-0.0,0.0,-0.0
2013-11-14,0.0,0.0,0.0,0.0
2013-11-15,0.0,0.0,0.0,0.0
2013-11-18,0.0,-0.0,0.0,-0.0
2013-11-19,0.0,-0.0,0.0,-0.0
2013-11-20,0.0,0.0,0.0,0.0
2013-11-21,0.0,0.0,0.0,0.0
2013-11-22,0.0,-0.0,0.0,-0.0
2013-11-25,0.0,-0.0,0.0,-0.0
2013-11-26,0.0,0.0,0.0,0.0
2013-11-27,0.0,0.0,0.0,0.0
2013-11-29,0.0,-0.0,0.0,-0.0
2013-12-02,0.0,0.0,0.0,0.0
2013-12-03,0.0,0.0,0.0,0.0
2013-12-04,-0.020433527769051118,0.0,0.020433527769051118,-2.0433527769051117e-05
2013-12-05,0.0,0.007082136029865327,0.020433527769051118,0.0070617025020962764
2013-12-06,0.0,0.0,0.0,0.0
2013-12-09,0.0,0.0,0.0,0.0
2013-12-10,0.0,-0.0,0.0,-0.0
2013-12-11,0.0,0.0,0.0,0.0
2013-12-12,0.019962210341370176,-0.0,0.019962210341370176,-1.9962210341370176e-05
2013-12-13,0.018466755472628393,0.000701460297141822,0.0014954548687417836,0.0006999648422730802
2013-12-16,0.01753520875237725,-0.0007757907325215952,0.0009315467202511418,-0.0007767222792418463
2013-12-17,0.016616169524117975,0.0001557374041812058,0.000919039228259276,0.0001548183649529465
2013-12-18,0.0,0.007885375585222922,0.016616169524117975,0.007868759415698805
2013-12-19,0.0,-0.0,0.0,-0.0
2013-12-20,0.0,-0.0,0.0,-0.0
2013-12-23,0.0,0.0,0.0,0.0
2013-12-24,0.0,-0.0,0.0,-0.0
2013-12-26,0.0,0.0,0.0,0.0
2013-12-27,0.0,0.0,0.0,0.0
2013-12-30,-0.016511392112686225,0.0,0.016511392112686225,-1.6511392112686225e-05
2013-12-31,-0.01533652231951935,-0.0017978149989115045,0.0011748697931668745,-0.0017989898687046713
2014-01-02,0.0,0.005533777681602552,0.01533652231951935,0.005518441159283033
2014-01-03,0.0,-0.0,0.0,-0.0
2014-01-06,0.0,0.0,0.0,0.0
2014-01-07,0.0,-0.0,0.0,-0.0
2014-01-08,0.0,-0.0,0.0,-0.0
2014-01-09,0.017005162952882923,-0.0,0.017005162952882923,-1.700516295288292e-05
2014-01-10,0.0,0.0032531389586916734,0.017005162952882923,0.0032361337957387904
2014-01-13,0.0,-0.0,0.0,-0.0
2014-01-14,0.0,-0.0,0.0,-0.0
2014-01-15,0.020474845484982712,-0.0,0.020474845484982712,-2.0474845484982713e-05
2014-01-16,0.020079765848457307,-0.005663121994568076,0.00039507963652540487,-0.005663517074204601
2014-01-17,0.019156351064256574,0.0032522252966954964,0.000923414784200733,0.0032513018819112956
2014-01-21,0.0,0.007746356279285375,0.019156351064256574,0.007727199928221118
2014-01-22,0.0,0.0,0.0,0.0
2014-01-23,0.017360229127272503,-0.0,0.017360229127272503,-1.7360229127272504e-05
2014-01-24,0.016580631088288136,0.0018078931395106633,0.0007795980389843672,0.0018071135414716789
2014-01-27,0.016460217435466308,0.001732144413876296,0.00012041365282182762,0.0017320240002234742
2014-01-28,0.0,0.0014809184199954567,0.016460217435466308,0.0014644582025599903
2014-01-29,0.018372921357789666,-0.0,0.018372921357789666,-1.8372921357789667e-05
2014-01-30,0.022649331286368823,-0.0009051687120736466,0.004276409928579156,-0.0009094451220022257
2014-01-31,0.02049831300388039,-0.008993721340601142,0.002151018282488433,-0.008995872358883631
2014-02-03,0.020248262963822143,0.005074444312926412,0.0002500500400582466,0.005074194262886354
2014-02-04,0.0,0.00486341840082077,0.020248262963822143,0.004843170137856948
2014-02-05,0.02170559730557686,-0.0,0.02170559730557686,-2.170559730557686e-05
2014-02-06,0.01868814198378738,-0.01031967776000062,0.0030174553217894792,-0.01032269521532241
2014-02-07,0.01304710577384823,-0.011588670301642864,0.00564103620993915,-0.011594311337852803
2014-02-10,0.0,0.014349513002916542,0.01304710577384823,0.014336465897142693
2014-02-11,0.013399296290950363,-0.0,0.013399296290950363,-1.3399296290950362e-05
2014-02-12,0.0,0.002597958033756114,0.013399296290950363,0.0025845587374651634
2014-02-13,0.013663934427441399,-0.0,0.013663934427441399,-1.36639344274414e-05
2014-02-14,0.013589850829894428,0.0008599196154916807,7.408359754697107e-05,0.0008598455318941338
2014-02-18,0.010935700380484064,-0.014631922785389908,0.002654150449410364,-0.014634576935839319
2014-02-19,0.01025697813187831,0.0011251262919705024,0.0006787222486057537,0.0011244475697218966
2014-02-20,0.010404663269691318,0.0017559166161653344,0.00014768513781300736,0.0017557689310275214
2014-02-21,0.009716054998853736,-0.001527501868458642,0.0006886082708375818,-0.0015281904767294795
2014-02-24,0.009767705186441732,0.004351053149274072,5.165018758799579e-05,0.004351001499086484
2014-02-25,0.0,0.0033532315096975363,0.009767705186441732,0.0033434638045110945
2014-02-26,0.0,0.0,0.0,0.0
2014-02-27,0.0,0.0,0.0,0.0
2014-02-28,0.0,0.0,0.0,0.0
2014-03-03,0.0,0.0,0.0,0.0
2014-03-04,0.0,0.0,0.0,0.0
2014-03-05,0.0,0.0,0.0,0.0
2014-03-06,0.0,0.0,0.0,0.0
2014-03-07,-0.007971730935448944,0.0,0.007971730935448944,-7.971730935448944e-06
2014-03-10,-0.007940779018708329,-0.0006285495785172693,3.095191674061526e-05,-0.0006285805304340099
2014-03-11,-0.007579853292764532,5.5314224466290084e-05,0.0003609257259437962,5.495329874034629e-05
2014-03-12,0.0,0.001484746121242699,0.007579853292764532,0.0014771662679499344
2014-03-13,0.0,-0.0,0.0,-0.0
2014-03-14,0.0,0.0,0.0,0.0
2014-03-17,0.0,0.0,0.0,0.0
2014-03-18,0.0,0.0,0.0,0.0
2014-03-19,0.0,-0.0,0.0,-0.0
2014-03-20,0.0,0.0,0.0,0.0
2014-03-21,-0.013304127716715667,0.0,0.013304127716715667,-1.3304127716715667e-05
2014-03-24,0.0,0.0013470128395544317,0.013304127716715667,0.001333708711837716
2014-03-25,-0.021366796225168856,0.0,0.021366796225168856,-2.1366796225168858e-05
2014-03-26,-0.024630036295790098,9.820507541661257e-05,0.003263240070621242,9.494183534599132e-05
2014-03-27,-0.025791272413841566,-0.002673407581448726,0.0011612361180514674,-0.0026745688175667773
2014-03-28,-0.026698407093904343,0.0016005188999354495,0.0009071346800627773,0.0015996117652553868
2014-03-31,0.0,0.009773626208769213,0.026698407093904343,0.009746927801675308
2014-04-01,0.0,-0.0,0.0,-0.0
2014-04-02,0.0,0.0,0.0,0.0
2014-04-03,0.0,-0.0,0.0,-0.0
2014-04-04,0.0,0.0,0.0,0.0
2014-04-07,0.0,0.0,0.0,0.0
2014-04-08,0.0,0.0,0.0,0.0
2014-04-09,0.0,0.0,0.0,0.0
2014-04-10,0.0,-0.0,0.0,-0.0
2014-04-11,0.0,-0.0,0.0,-0.0
2014-04-14,0.0,0.0,0.0,0.0
2014-04-15,-0.017674705820982663,0.0,0.017674705820982663,-1.767470582098266e-05
2014-04-16,-0.014813393180900141,-0.0015133292828662785,0.0028613126400825212,-0.001516190595506361
2014-04-17,-0.013165857298591788,0.00015429412675030423,0.0016475358823083534,0.00015264659086799588
2014-04-21,-0.012056132388846357,-6.806287983186422e-05,0.0011097249097454312,-6.917260474160966e-05
2014-04-22,-0.011344777149713667,0.00044180807007434023,0.0007113552391326897,0.00044109671483520755
2014-04-23,-0.010802934194844958,6.25805711636441e-05,0.0005418429548687091,6.203872820877539e-05
2014-04-24,-0.010686289997632055,0.0032048269428086693,0.00011664419721290308,0.0032047102986114562
2014-04-25,0.0,0.0015101337722068862,0.010686289997632055,0.0014994474822092542
2014-04-28,-0.010616215113965093,0.0,0.010616215113965093,-1.0616215113965093e-05
2014-04-29,0.0,0.008297756875941193,0.010616215113965093,0.008287140660827228
2014-04-30,0.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,0.0
2014-05-02,0.0,-0.0,0.0,-0.0
2014-05-05,0.0,-0.0,0.0,-0.0
2014-05-06,0.0,-0.0,0.0,-0.0
2014-05-07,0.0,-0.0,0.0,-0.0
2014-05-08,0.0,-0.0,0.0,-0.0
2014-05-09,0.0,-0.0,0.0,-0.0
2014-05-12,0.0,0.0,0.0,0.0
2014-05-13,0.0,0.0,0.0,0.0
2014-05-14,0.0,0.0,0.0,0.0
2014-05-15,0.0,-0.0,0.0,-0.0
2014-05-16,0.0,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0,0.0
2014-05-21,0.0,-0.0,0.0,-0.0
2014-05-22,0.0,-0.0,0.0,-0.0
2014-05-23,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0
2014-05-28,0.0,-0.0,0.0,-0.0
2014-05-29,0.0,-0.0,0.0,-0.0
2014-05-30,0.0,0.0,0.0,0.0
2014-06-02,0.0,-0.0,0.0,-0.0
2014-06-03,0.0,0.0,0.0,0.0
2014-06-04,0.0,-0.0,0.0,-0.0
2014-06-05,0.0,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0,0.0
2014-06-09,0.0,-0.0,0.0,-0.0
2014-06-10,0.0,0.0,0.0,0.0
2014-06-11,0.0,-0.0,0.0,-0.0
2014-06-12,0.0,-0.0,0.0,-0.0
2014-06-13,0.0,-0.0,0.0,-0.0
2014-06-16,0.0,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0,0.0
2014-06-18,-0.025451166106664452,0.0,0.025451166106664452,-2.545116610666445e-05
2014-06-19,-0.019285469992873925,-0.0026181092115622243,0.006165696113790527,-0.002624274907676015
2014-06-20,-0.017737075647964035,0.002110610443665675,0.0015483943449098904,0.0021090620493207654
2014-06-23,-0.016598253450292998,0.00011990258680731752,0.001138822197671037,0.00011876376460964649
2014-06-24,-0.015304321659220292,-0.0016523036065104247,0.0012939317910727055,-0.0016535975383014975
2014-06-25,-0.014494629104690234,-0.0003903036052309745,0.000809692554530058,-0.00039111329778550454
2014-06-26,-0.013984769382680524,-0.00041831073684948315,0.0005098597220097104,-0.00041882059657149287
2014-06-27,-0.013217471015490303,-0.0011419677073939735,0.0007672983671902205,-0.0011427350057611637
2014-06-30,-0.012259735608587232,-0.002764126825315944,0.0009577354069030715,-0.002765084560722847
2014-07-01,-0.01200280277046271,0.002003834649067103,0.00025693283812452256,0.0020035777162289783
2014-07-02,-0.012085076068663131,2.2636859541355926e-05,8.227329820042172e-05,2.2554586243155503e-05
2014-07-03,-0.012454656438078159,0.0021806118961490667,0.00036958036941502764,0.0021802423157796518
2014-07-07,0.0,0.001252778997338586,0.012454656438078159,0.0012403243409005078
2014-07-08,0.0,-0.0,0.0,-0.0
2014-07-09,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.0
2014-07-11,0.0,-0.0,0.0,-0.0
2014-07-14,0.0,0.0,0.0,0.0
2014-07-15,0.0,-0.0,0.0,-0.0
2014-07-16,0.0,-0.0,0.0,-0.0
2014-07-17,0.0,-0.0,0.0,-0.0
2014-07-18,0.0,0.0,0.0,0.0
2014-07-21,0.0,-0.0,0.0,-0.0
2014-07-22,0.010732671864485774,-0.0,0.010732671864485774,-1.0732671864485774e-05
2014-07-23,0.009272849329165622,0.0007322397571429112,0.0014598225353201523,0.0007307799346075911
2014-07-24,0.008933481101738078,0.003530977675215147,0.0003393682274275434,0.0035306383069877195
2014-07-25,0.0,0.0006701207697832911,0.008933481101738078,0.000661187288681553
2014-07-28,0.008677391954945999,-0.0,0.008677391954945999,-8.677391954945998e-06
2014-07-29,0.008757336644599273,-0.0014951048894159959,7.994468965327392e-05,-0.0014951848341056492
2014-07-30,0.008292833770081436,-0.0038088666979155753,0.00046450287451783694,-0.0038093312007900933
2014-07-31,0.008257414015008674,0.0008798444346219188,3.5419755072761336e-05,0.0008798090148668461
2014-08-01,0.00843697161097998,0.0017614883452295338,0.00017955759597130562,0.0017613087876335626
2014-08-04,0.008816003269071311,0.0017361651555256247,0.0003790316580913316,0.0017357861238675334
2014-08-05,0.0,0.0012308674147915141,0.008816003269071311,0.001222051411522443
2014-08-06,0.0,0.0,0.0,0.0
2014-08-07,0.0,-0.0,0.0,-0.0
2014-08-08,0.0,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.0,0.0
2014-08-14,0.0,0.0,0.0,0.0
2014-08-15,-0.010263756112492188,0.0,0.010263756112492188,-1.0263756112492189e-05
2014-08-18,-0.009041035664093889,-0.001640782623052497,0.0012227204483982995,-0.0016420053435008955
2014-08-19,-0.008561294620323278,0.0014864937032881657,0.00047974104377061094,0.001486013962244395
2014-08-20,-0.00821950112279851,-0.00019711903668680046,0.00034179349752476787,-0.00019746083018432523
2014-08-21,-0.007847154194927791,7.845943161140295e-05,0.0003723469278707186,7.808708468353223e-05
2014-08-22,0.0,0.0016884110451832301,0.007847154194927791,0.0016805638909883024
2014-08-25,0.0,0.0,0.0,0.0
2014-08-26,-0.007501386678143553,0.0,0.007501386678143553,-7.5013866781435535e-06
2014-08-27,0.0,0.0014215003080870821,0.007501386678143553,0.0014139989214089386
2014-08-28,0.0,-0.0,0.0,-0.0
2014-08-29,0.0,0.0,0.0,0.0
2014-09-02,-0.01099157793696065,0.0,0.01099157793696065,-1.099157793696065e-05
2014-09-03,-0.012127531037245955,0.0009218689268640706,0.0011359531002853047,0.0009207329737637853
2014-09-04,-0.012075514155220369,-0.0005563760105048876,5.2016882025586464e-05,-0.0005564280273869131
2014-09-05,0.0,0.0009879403361067397,0.012075514155220369,0.0009758648219515193
2014-09-08,0.0,-0.0,0.0,-0.0
2014-09-09,-0.017420074003735943,0.0,0.017420074003735943,-1.7420074003735942e-05
2014-09-10,-0.02110493111972329,0.001150361904245702,0.003684857115987348,0.0011466770471297147
2014-09-11,-0.028399141590995974,-0.0004345433058372525,0.007294210471272683,-0.0004418375163085252
2014-09-12,0.0,0.011859754188717408,0.028399141590995974,0.011831355047126412
2014-09-15,0.0,-0.0,0.0,-0.0
2014-09-16,0.0,-0.0,0.0,-0.0
2014-09-17,0.0,-0.0,0.0,-0.0
2014-09-18,0.0,0.0,0.0,0.0
2014-09-19,0.0,-0.0,0.0,-0.0
2014-09-22,0.0,0.0,0.0,0.0
2014-09-23,0.0,-0.0,0.0,-0.0
2014-09-24,0.0,0.0,0.0,0.0
2014-09-25,0.0,-0.0,0.0,-0.0
2014-09-26,0.0,0.0,0.0,0.0
2014-09-29,0.0,-0.0,0.0,-0.0
2014-09-30,0.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,0.0
2014-10-02,0.0,-0.0,0.0,-0.0
2014-10-03,0.0,0.0,0.0,0.0
2014-10-06,-0.01774000246145179,0.0,0.01774000246145179,-1.774000246145179e-05
2014-10-07,-0.01434887494092242,-0.006795440202665844,0.003391127520529372,-0.006798831330186373
2014-10-08,-0.011722807212340241,-0.00232535208223688,0.0026260677285821783,-0.0023279781499654624
2014-10-09,-0.011091390319687961,0.004425206787959264,0.0006314168926522794,0.0044245753710666115
2014-10-10,-0.009815751025887035,-0.003991417445357311,0.0012756392938009266,-0.003992693084651112
2014-10-13,-0.009531117193282982,0.003843282735150116,0.0002846338326040528,0.003842998101317512
2014-10-14,0.0,0.00606003698252694,0.009531117193282982,0.0060505058653336575
2014-10-15,0.0,-0.0,0.0,-0.0
2014-10-16,0.008396711855510363,-0.0,0.008396711855510363,-8.396711855510364e-06
2014-10-17,0.0,0.003448977280073809,0.008396711855510363,0.0034405805682182987
2014-10-20,0.0,0.0,0.0,0.0
2014-10-21,0.006096393947938214,-0.0,0.006096393947938214,-6.096393947938214e-06
2014-10-22,0.005190354200269993,0.0001329144002125928,0.0009060397476682216,0.0001320083604649246
2014-10-23,0.00477959073135593,0.0016267438556000354,0.0004107634689140627,0.0016263330921311213
2014-10-24,0.004542809486076593,0.001119732847654286,0.00023678124527933692,0.0011194960664090065
2014-10-27,0.00431915124290679,-0.0006823311319430641,0.0002236582431698027,-0.0006825547901862339
2014-10-28,0.004128259510968119,-0.000499505296535545,0.00019089173193867146,-0.0004996961882674836
2014-10-29,0.0040478898313355315,0.0012684899709006195,8.036967963258746e-05,0.001268409601220987
2014-10-30,0.004022701226060859,0.0012306180163758325,2.518860527467217e-05,0.0012305928277705578
2014-10-31,0.004042599590387244,0.0013571074247588659,1.9898364326384997e-05,0.0013570875263945394
2014-11-03,0.0041567830977832995,-0.00017492777445407307,0.0001141835073960552,-0.00017504195796146912
2014-11-04,0.004414781502275272,-4.1354214155779066e-05,0.00025799840449197264,-4.161221256027104e-05
2014-11-05,0.0,0.001566952426597675,0.004414781502275272,0.0015625376450953998
2014-11-06,0.0,-0.0,0.0,-0.0
2014-11-07,0.0,-0.0,0.0,-0.0
2014-11-10,0.0,0.0,0.0,0.0
2014-11-11,0.0,0.0,0.0,0.0
2014-11-12,0.0,0.0,0.0,0.0
2014-11-13,0.0,0.0,0.0,0.0
2014-11-14,0.0,-0.0,0.0,-0.0
2014-11-17,0.0,0.0,0.0,0.0
2014-11-18,0.0,0.0,0.0,0.0
2014-11-19,0.0,0.0,0.0,0.0
2014-11-20,0.0,-0.0,0.0,-0.0
2014-11-21,0.0,0.0,0.0,0.0
2014-11-24,0.0,-0.0,0.0,-0.0
2014-11-25,0.0,-0.0,0.0,-0.0
2014-11-26,0.0,-0.0,0.0,-0.0
2014-11-28,0.0,0.0,0.0,0.0
2014-12-01,0.0,-0.0,0.0,-0.0
2014-12-02,0.0,0.0,0.0,0.0
2014-12-03,0.0,-0.0,0.0,-0.0
2014-12-04,0.0,-0.0,0.0,-0.0
2014-12-05,0.0,-0.0,0.0,-0.0
2014-12-08,-0.009995902613719413,0.0,0.009995902613719413,-9.995902613719413e-06
2014-12-09,-0.010017118808299235,0.0014510722657843055,2.121619457982199e-05,0.0014510510495897256
2014-12-10,-0.009901659835090957,-0.0016848384539415327,0.00011545897320827843,-0.001684953912914741
2014-12-11,0.0,0.008996713423560435,0.009901659835090957,0.008986811763725344
2014-12-12,0.0,-0.0,0.0,-0.0
2014-12-15,0.0,0.0,0.0,0.0
2014-12-16,0.0,-0.0,0.0,-0.0
2014-12-17,0.0,-0.0,0.0,-0.0
2014-12-18,0.0,-0.0,0.0,-0.0
2014-12-19,0.0,-0.0,0.0,-0.0
2014-12-22,0.0,0.0,0.0,0.0
2014-12-23,0.0,0.0,0.0,0.0
2014-12-24,0.0,0.0,0.0,0.0
2014-12-26,0.0,-0.0,0.0,-0.0
2014-12-29,0.0,-0.0,0.0,-0.0
2014-12-30,0.0,0.0,0.0,0.0
2014-12-31,0.0,-0.0,0.0,-0.0
2015-01-02,0.0,0.0,0.0,0.0
2015-01-05,0.0,0.0,0.0,0.0
2015-01-06,0.0,0.0,0.0,0.0
2015-01-07,0.0,-0.0,0.0,-0.0
2015-01-08,0.0,0.0,0.0,0.0
2015-01-09,0.0,0.0,0.0,0.0
2015-01-12,0.0,-0.0,0.0,-0.0
2015-01-13,0.0,0.0,0.0,0.0
2015-01-14,0.0,0.0,0.0,0.0
2015-01-15,0.0,-0.0,0.0,-0.0
2015-01-16,0.0,0.0,0.0,0.0
2015-01-20,-0.013302961642897806,0.0,0.013302961642897806,-1.3302961642897807e-05
2015-01-21,-0.011256759176529638,-0.0024041617172842794,0.0020462024663681685,-0.0024062079197506477
2015-01-22,-0.009950246708547215,-0.0009282755588935437,0.001306512467982423,-0.0009295820713615261
2015-01-23,-0.00921375978356295,0.001413328908238012,0.0007364869249842643,0.0014125924213130277
2015-01-26,0.0,0.004874041415750843,0.00921375978356295,0.00486482765596728
2015-01-27,0.0,-0.0,0.0,-0.0
2015-01-28,0.0,-0.0,0.0,-0.0
2015-01-29,0.009507079404821317,-0.0,0.009507079404821317,-9.507079404821316e-06
2015-01-30,0.008541876869075829,-0.005566207758922247,0.000965202535745488,-0.005567172961457993
2015-02-02,0.00813470448001422,0.00244289898696092,0.00040717238906160837,0.002442491814571858
2015-02-03,0.007669468654279184,0.0002643035727604543,0.0004652358257350364,0.0002638383369347193
2015-02-04,0.007330866034326179,0.000530534687839114,0.0003386026199530051,0.0005301960852191611
2015-02-05,0.007129292354951999,0.0007479712022066224,0.0002015736793741802,0.0007477696285272482
2015-02-06,0.006828018643345037,-0.0015936249183449225,0.00030127371160696206,-0.0015939261920565296
2015-02-09,0.006513304341296303,-0.001057435637585626,0.0003147143020487339,-0.0010577503518876747
2015-02-10,0.0,0.006202224728773046,0.006513304341296303,0.00619571142443175
2015-02-11,0.0,0.0,0.0,0.0
2015-02-12,0.0,-0.0,0.0,-0.0
2015-02-13,0.0,-0.0,0.0,-0.0
2015-02-17,0.0,-0.0,0.0,-0.0
2015-02-18,0.0,-0.0,0.0,-0.0
2015-02-19,0.0,0.0,0.0,0.0
2015-02-20,0.0,-0.0,0.0,-0.0
2015-02-23,0.0,-0.0,0.0,-0.0
2015-02-24,0.0,0.0,0.0,0.0
2015-02-25,0.0,0.0,0.0,0.0
2015-02-26,-0.009986618364667759,0.0,0.009986618364667759,-9.98661836466776e-06
2015-02-27,-0.008444588821608092,-0.002712722157014172,0.001542029543059667,-0.0027142641865572316
2015-03-02,-0.008325068673399008,0.0024642986225942554,0.00011952014820908359,0.0024641791024460464
2015-03-03,0.0,0.0031788080663540056,0.008325068673399008,0.0031704829976806066
2015-03-04,0.0,-0.0,0.0,-0.0
2015-03-05,0.0,-0.0,0.0,-0.0
2015-03-06,0.009117243989778983,-0.0,0.009117243989778983,-9.117243989778984e-06
2015-03-09,0.009224839671861324,-0.0007462627039634235,0.00010759568208234052,-0.0007463702996455059
2015-03-10,0.0089308748903184,-0.003799210879917815,0.0002939647815429231,-0.003799504844699358
2015-03-11,0.0077240935343637854,-0.0026227199936919845,0.0012067813559546153,-0.002623926775047939
2015-03-12,0.007428093146825801,0.004241857070121452,0.0002960003875379846,0.0042415610697339136
2015-03-13,0.006875880906011871,-0.0033514462444745132,0.0005522122408139303,-0.003351998456715327
2015-03-16,0.0066289632151760305,0.0018141210004611746,0.00024691769083584007,0.0018138740827703388
2015-03-17,0.006532653444547548,0.0018063520185634633,9.630977062848219e-05,0.0018062557087928349
2015-03-18,0.0,0.0002260589310869383,0.006532653444547548,0.00021952627764239074
2015-03-19,0.006294710388077258,-0.0,0.006294710388077258,-6.294710388077258e-06
2015-03-20,0.0,0.002629837814224976,0.006294710388077258,0.0026235431038368986
2015-03-23,0.0,-0.0,0.0,-0.0
2015-03-24,0.006240141272840447,-0.0,0.006240141272840447,-6.240141272840447e-06
2015-03-25,0.0,0.0006733873206614811,0.006240141272840447,0.0006671471793886406
2015-03-26,0.0,-0.0,0.0,-0.0
2015-03-27,0.008653553649111616,-0.0,0.008653553649111616,-8.653553649111616e-06
2015-03-30,0.0,0.002509569721207845,0.008653553649111616,0.002500916167558733
2015-03-31,0.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0
2015-04-02,0.0,0.0,0.0,0.0
2015-04-06,0.0,0.0,0.0,0.0
2015-04-07,0.0,-0.0,0.0,-0.0
2015-04-08,0.0,-0.0,0.0,-0.0
2015-04-09,0.0,0.0,0.0,0.0
2015-04-10,0.0,-0.0,0.0,-0.0
2015-04-13,0.0,-0.0,0.0,-0.0
2015-04-14,0.0,-0.0,0.0,-0.0
2015-04-15,0.0,0.0,0.0,0.0
2015-04-16,0.0,0.0,0.0,0.0
2015-04-17,0.0,-0.0,0.0,-0.0
2015-04-20,0.0,0.0,0.0,0.0
2015-04-21,0.0,0.0,0.0,0.0
2015-04-22,-0.013132063979380567,0.0,0.013132063979380567,-1.3132063979380568e-05
2015-04-23,0.0,0.003416984562131785,0.013132063979380567,0.0034038524981524045
2015-04-24,0.0,-0.0,0.0,-0.0
2015-04-27,0.0,-0.0,0.0,-0.0
2015-04-28,0.0,-0.0,0.0,-0.0
2015-04-29,0.0,-0.0,0.0,-0.0
2015-04-30,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0
2015-05-04,0.0,0.0,0.0,0.0
2015-05-05,0.0,-0.0,0.0,-0.0
2015-05-06,0.0,-0.0,0.0,-0.0
2015-05-07,0.0,0.0,0.0,0.0
2015-05-08,0.0,0.0,0.0,0.0
2015-05-11,0.0,-0.0,0.0,-0.0
2015-05-12,0.0,-0.0,0.0,-0.0
2015-05-13,0.0,0.0,0.0,0.0
2015-05-14,-0.02957588783519506,0.0,0.02957588783519506,-2.9575887835195062e-05
2015-05-15,0.0,0.001232671879639145,0.02957588783519506,0.00120309599180395
2015-05-18,0.0,-0.0,0.0,-0.0
2015-05-19,0.0,-0.0,0.0,-0.0
2015-05-20,0.0,0.0,0.0,0.0
2015-05-21,0.0,0.0,0.0,0.0
2015-05-22,0.0,0.0,0.0,0.0
2015-05-26,0.0,-0.0,0.0,-0.0
2015-05-27,0.0,0.0,0.0,0.0
2015-05-28,0.0,0.0,0.0,0.0
2015-05-29,0.0,-0.0,0.0,-0.0
2015-06-01,0.0,-0.0,0.0,-0.0
2015-06-02,0.0,0.0,0.0,0.0
2015-06-03,0.0,-0.0,0.0,-0.0
2015-06-04,0.0,-0.0,0.0,-0.0
2015-06-05,0.0,-0.0,0.0,-0.0
2015-06-08,0.0,0.0,0.0,0.0
2015-06-09,0.0,0.0,0.0,0.0
2015-06-10,0.0,0.0,0.0,0.0
2015-06-11,0.0,0.0,0.0,0.0
2015-06-12,0.0,-0.0,0.0,-0.0
2015-06-15,0.0,-0.0,0.0,-0.0
2015-06-16,0.0,0.0,0.0,0.0
2015-06-17,0.0,0.0,0.0,0.0
2015-06-18,0.0,0.0,0.0,0.0
2015-06-19,0.0,-0.0,0.0,-0.0
2015-06-22,0.0,-0.0,0.0,-0.0
2015-06-23,0.0,-0.0,0.0,-0.0
2015-06-24,0.027131652162121097,-0.0,0.027131652162121097,-2.7131652162121098e-05
2015-06-25,0.02878456781248859,0.0010572771065577246,0.0016529156503674938,0.001055624190907357
2015-06-26,0.02715437379608644,-0.008308262315784685,0.001630194016402152,-0.008309892509801088
2015-06-29,0.02520783341906449,-0.0016128257820568496,0.0019465403770219485,-0.0016147723224338715
2015-06-30,0.024036172890656113,-0.0004488205873228833,0.0011716605284083775,-0.0004499922478512917
